product_id,product_name,category,price,rating,num_reviews,description
PROD_10018,Dummy Product 10018,Home & Garden,201.45,3.2,3041,This is a dummy description.
PROD_10019,Dummy Product 10019,Home & Garden,742.28,2.3,1154,This is a dummy description.
PROD_10020,Dummy Product 10020,Fashion,270.58,3.2,1698,This is a dummy description.
PROD_10021,Dummy Product 10021,Sports,1406.98,2.7,2027,This is a dummy description.
PROD_10022,Dummy Product 10022,Fashion,136.66,1.8,4953,This is a dummy description.
PROD_10023,Dummy Product 10023,Home & Garden,790.57,1.3,131,This is a dummy description.
PROD_10024,Dummy Product 10024,Home & Garden,447.48,3.6,2164,This is a dummy description.
PROD_10025,Dummy Product 10025,Toys,790.11,2.0,530,This is a dummy description.
PROD_10026,Dummy Product 10026,Sports,906.36,1.7,934,This is a dummy description.
PROD_10027,Dummy Product 10027,Toys,873.81,4.3,2903,This is a dummy description.
PROD_10028,Dummy Product 10028,Electronics,1106.66,1.3,4521,This is a dummy description.
PROD_10029,Dummy Product 10029,Electronics,106.57,2.8,3546,This is a dummy description.
PROD_10030,Dummy Product 10030,Fashion,991.99,2.0,4634,This is a dummy description.
PROD_10031,Dummy Product 10031,Electronics,1096.33,2.0,625,This is a dummy description.
PROD_10032,Dummy Product 10032,Home & Garden,1130.51,4.0,1687,This is a dummy description.
PROD_10033,Dummy Product 10033,Toys,56.89,2.8,4070,This is a dummy description.
PROD_10034,Dummy Product 10034,Fashion,945.97,4.9,1899,This is a dummy description.
PROD_10035,Dummy Product 10035,Toys,36.26,3.8,2317,This is a dummy description.
PROD_10036,Dummy Product 10036,Electronics,363.48,2.7,3761,This is a dummy description.
PROD_10037,Dummy Product 10037,Electronics,910.35,3.0,498,This is a dummy description.
PROD_10038,Dummy Product 10038,Home & Garden,474.88,4.5,4161,This is a dummy description.
PROD_10039,Dummy Product 10039,Electronics,1339.6,2.5,1498,This is a dummy description.
PROD_10040,Dummy Product 10040,Toys,446.83,1.0,1702,This is a dummy description.
PROD_10041,Dummy Product 10041,Electronics,1384.45,4.9,1226,This is a dummy description.
PROD_10042,Dummy Product 10042,Home & Garden,57.49,1.6,1005,This is a dummy description.
PROD_10043,Dummy Product 10043,Electronics,1158.77,3.7,1883,This is a dummy description.
PROD_10044,Dummy Product 10044,Fashion,1118.34,4.3,4668,This is a dummy description.
PROD_10045,Dummy Product 10045,Sports,958.74,4.8,1893,This is a dummy description.
PROD_10046,Dummy Product 10046,Sports,61.85,2.9,3852,This is a dummy description.
PROD_10047,Dummy Product 10047,Fashion,1061.71,3.2,3861,This is a dummy description.
PROD_10048,Dummy Product 10048,Home & Garden,836.79,3.1,2260,This is a dummy description.
PROD_10049,Dummy Product 10049,Electronics,1109.23,3.6,4417,This is a dummy description.
PROD_10050,Dummy Product 10050,Toys,401.1,1.3,3676,This is a dummy description.
PROD_10051,Dummy Product 10051,Toys,757.89,1.2,4517,This is a dummy description.
PROD_10052,Dummy Product 10052,Electronics,256.19,4.4,2965,This is a dummy description.
PROD_10053,Dummy Product 10053,Electronics,1015.11,3.9,1821,This is a dummy description.
PROD_10054,Dummy Product 10054,Home & Garden,594.66,4.9,1655,This is a dummy description.
PROD_10055,Dummy Product 10055,Fashion,1011.31,4.8,924,This is a dummy description.
PROD_10056,Dummy Product 10056,Fashion,783.95,1.6,896,This is a dummy description.
PROD_10057,Dummy Product 10057,Toys,961.75,2.7,338,This is a dummy description.
PROD_10058,Dummy Product 10058,Toys,626.26,1.6,3262,This is a dummy description.
PROD_10059,Dummy Product 10059,Sports,558.62,2.3,3129,This is a dummy description.
PROD_10060,Dummy Product 10060,Electronics,1340.77,1.9,3008,This is a dummy description.
PROD_10061,Dummy Product 10061,Fashion,848.14,2.0,4260,This is a dummy description.
PROD_10062,Dummy Product 10062,Toys,358.88,2.4,1443,This is a dummy description.
PROD_10063,Dummy Product 10063,Toys,1416.16,4.5,4428,This is a dummy description.
PROD_10064,Dummy Product 10064,Electronics,552.43,4.5,1677,This is a dummy description.
PROD_10065,Dummy Product 10065,Toys,699.94,4.4,3375,This is a dummy description.
PROD_10066,Dummy Product 10066,Electronics,889.43,3.5,1118,This is a dummy description.
PROD_10067,Dummy Product 10067,Electronics,35.11,4.2,1312,This is a dummy description.
PROD_10068,Dummy Product 10068,Toys,1004.15,4.2,154,This is a dummy description.
PROD_10069,Dummy Product 10069,Sports,322.21,4.0,4949,This is a dummy description.
PROD_10070,Dummy Product 10070,Toys,677.78,3.4,2486,This is a dummy description.
PROD_10071,Dummy Product 10071,Home & Garden,1422.22,4.2,893,This is a dummy description.
PROD_10072,Dummy Product 10072,Home & Garden,486.22,2.3,4261,This is a dummy description.
PROD_10073,Dummy Product 10073,Fashion,1314.1,4.1,3884,This is a dummy description.
PROD_10074,Dummy Product 10074,Home & Garden,105.49,3.4,4498,This is a dummy description.
PROD_10075,Dummy Product 10075,Fashion,222.67,4.0,337,This is a dummy description.
PROD_10076,Dummy Product 10076,Electronics,1396.46,4.4,3635,This is a dummy description.
PROD_10077,Dummy Product 10077,Electronics,847.35,3.5,4311,This is a dummy description.
PROD_10078,Dummy Product 10078,Fashion,1152.55,2.1,2134,This is a dummy description.
PROD_10079,Dummy Product 10079,Fashion,1370.23,1.9,3253,This is a dummy description.
PROD_10080,Dummy Product 10080,Sports,101.86,3.7,4843,This is a dummy description.
PROD_10081,Dummy Product 10081,Sports,409.29,2.6,4120,This is a dummy description.
PROD_10082,Dummy Product 10082,Sports,988.96,2.0,3419,This is a dummy description.
PROD_10083,Dummy Product 10083,Sports,1086.28,4.5,1829,This is a dummy description.
PROD_10084,Dummy Product 10084,Sports,1034.71,2.6,4870,This is a dummy description.
PROD_10085,Dummy Product 10085,Toys,1301.0,3.5,3505,This is a dummy description.
PROD_10086,Dummy Product 10086,Fashion,52.42,1.3,4222,This is a dummy description.
PROD_10087,Dummy Product 10087,Home & Garden,970.66,4.3,2034,This is a dummy description.
PROD_10088,Dummy Product 10088,Electronics,838.03,3.9,2764,This is a dummy description.
PROD_10089,Dummy Product 10089,Toys,834.97,4.1,4739,This is a dummy description.
PROD_10090,Dummy Product 10090,Electronics,736.64,2.0,3884,This is a dummy description.
PROD_10091,Dummy Product 10091,Fashion,173.48,2.9,602,This is a dummy description.
PROD_10092,Dummy Product 10092,Toys,785.72,1.1,491,This is a dummy description.
PROD_10093,Dummy Product 10093,Sports,1008.59,2.8,2147,This is a dummy description.
PROD_10094,Dummy Product 10094,Fashion,1442.24,4.2,876,This is a dummy description.
PROD_10095,Dummy Product 10095,Toys,419.6,2.2,4282,This is a dummy description.
PROD_10096,Dummy Product 10096,Sports,1017.25,2.3,4274,This is a dummy description.
PROD_10097,Dummy Product 10097,Sports,542.17,1.8,2732,This is a dummy description.
PROD_10098,Dummy Product 10098,Fashion,1372.14,3.7,4520,This is a dummy description.
PROD_10099,Dummy Product 10099,Fashion,795.77,1.6,2725,This is a dummy description.
PROD_10100,Dummy Product 10100,Sports,212.72,2.7,2033,This is a dummy description.
PROD_10101,Dummy Product 10101,Sports,1120.64,2.7,1897,This is a dummy description.
PROD_10102,Dummy Product 10102,Electronics,1002.11,2.3,4675,This is a dummy description.
PROD_10103,Dummy Product 10103,Fashion,206.72,4.0,4802,This is a dummy description.
PROD_10104,Dummy Product 10104,Toys,1481.25,3.0,1781,This is a dummy description.
PROD_10105,Dummy Product 10105,Fashion,1195.88,3.2,2972,This is a dummy description.
PROD_10106,Dummy Product 10106,Fashion,843.49,1.9,4678,This is a dummy description.
PROD_10107,Dummy Product 10107,Electronics,1075.44,4.4,2207,This is a dummy description.
PROD_10108,Dummy Product 10108,Electronics,257.14,3.5,4287,This is a dummy description.
PROD_10109,Dummy Product 10109,Fashion,1084.02,2.3,4129,This is a dummy description.
PROD_10110,Dummy Product 10110,Toys,1156.68,4.8,252,This is a dummy description.
PROD_10111,Dummy Product 10111,Sports,464.39,1.4,4362,This is a dummy description.
PROD_10112,Dummy Product 10112,Sports,313.17,4.4,2125,This is a dummy description.
PROD_10113,Dummy Product 10113,Fashion,143.7,3.8,919,This is a dummy description.
PROD_10114,Dummy Product 10114,Home & Garden,1300.56,2.0,926,This is a dummy description.
PROD_10115,Dummy Product 10115,Home & Garden,409.7,3.5,2058,This is a dummy description.
PROD_10116,Dummy Product 10116,Fashion,685.36,3.0,1695,This is a dummy description.
PROD_10117,Dummy Product 10117,Toys,1178.7,3.7,1894,This is a dummy description.
PROD_10118,Dummy Product 10118,Sports,71.55,3.4,923,This is a dummy description.
PROD_10119,Dummy Product 10119,Sports,46.35,4.1,3217,This is a dummy description.
PROD_10120,Dummy Product 10120,Home & Garden,298.24,1.3,1910,This is a dummy description.
PROD_10121,Dummy Product 10121,Sports,513.41,4.7,2571,This is a dummy description.
PROD_10122,Dummy Product 10122,Toys,658.8,4.8,3823,This is a dummy description.
PROD_10123,Dummy Product 10123,Home & Garden,739.03,1.5,1808,This is a dummy description.
PROD_10124,Dummy Product 10124,Sports,911.26,4.5,281,This is a dummy description.
PROD_10125,Dummy Product 10125,Fashion,1298.05,1.2,3907,This is a dummy description.
PROD_10126,Dummy Product 10126,Sports,589.95,4.4,2681,This is a dummy description.
PROD_10127,Dummy Product 10127,Sports,1350.36,2.1,615,This is a dummy description.
PROD_10128,Dummy Product 10128,Sports,1113.66,2.8,1583,This is a dummy description.
PROD_10129,Dummy Product 10129,Home & Garden,725.04,1.9,2061,This is a dummy description.
PROD_10130,Dummy Product 10130,Home & Garden,1444.9,2.1,3971,This is a dummy description.
PROD_10131,Dummy Product 10131,Fashion,975.73,4.7,2340,This is a dummy description.
PROD_10132,Dummy Product 10132,Electronics,520.56,3.2,1305,This is a dummy description.
PROD_10133,Dummy Product 10133,Electronics,290.52,3.3,5,This is a dummy description.
PROD_10134,Dummy Product 10134,Home & Garden,710.3,4.3,440,This is a dummy description.
PROD_10135,Dummy Product 10135,Sports,720.84,4.4,2279,This is a dummy description.
PROD_10136,Dummy Product 10136,Sports,1428.46,2.9,705,This is a dummy description.
PROD_10137,Dummy Product 10137,Electronics,400.49,2.9,317,This is a dummy description.
PROD_10138,Dummy Product 10138,Toys,345.53,4.7,4274,This is a dummy description.
PROD_10139,Dummy Product 10139,Home & Garden,130.71,3.4,3276,This is a dummy description.
PROD_10140,Dummy Product 10140,Home & Garden,1031.57,2.3,1200,This is a dummy description.
PROD_10141,Dummy Product 10141,Toys,649.52,4.9,4898,This is a dummy description.
PROD_10142,Dummy Product 10142,Toys,104.25,3.5,1668,This is a dummy description.
PROD_10143,Dummy Product 10143,Sports,202.98,3.1,850,This is a dummy description.
PROD_10144,Dummy Product 10144,Fashion,570.44,4.7,2710,This is a dummy description.
PROD_10145,Dummy Product 10145,Sports,150.71,1.3,164,This is a dummy description.
PROD_10146,Dummy Product 10146,Toys,553.89,4.8,3001,This is a dummy description.
PROD_10147,Dummy Product 10147,Home & Garden,183.05,4.0,2615,This is a dummy description.
PROD_10148,Dummy Product 10148,Toys,576.86,2.5,1174,This is a dummy description.
PROD_10149,Dummy Product 10149,Home & Garden,791.82,4.2,1316,This is a dummy description.
PROD_10150,Dummy Product 10150,Sports,532.86,1.7,898,This is a dummy description.
PROD_10151,Dummy Product 10151,Fashion,1201.72,4.1,4992,This is a dummy description.
PROD_10152,Dummy Product 10152,Toys,881.96,1.7,3284,This is a dummy description.
PROD_10153,Dummy Product 10153,Toys,346.29,3.4,4134,This is a dummy description.
PROD_10154,Dummy Product 10154,Toys,1026.15,1.7,2756,This is a dummy description.
PROD_10155,Dummy Product 10155,Home & Garden,1438.26,2.9,173,This is a dummy description.
PROD_10156,Dummy Product 10156,Electronics,318.67,1.9,3964,This is a dummy description.
PROD_10157,Dummy Product 10157,Sports,916.49,5.0,3952,This is a dummy description.
PROD_10158,Dummy Product 10158,Sports,194.3,1.4,3376,This is a dummy description.
PROD_10159,Dummy Product 10159,Electronics,832.55,3.8,24,This is a dummy description.
PROD_10160,Dummy Product 10160,Home & Garden,937.78,2.6,4646,This is a dummy description.
PROD_10161,Dummy Product 10161,Home & Garden,1417.07,2.9,748,This is a dummy description.
PROD_10162,Dummy Product 10162,Fashion,507.12,1.3,2993,This is a dummy description.
PROD_10163,Dummy Product 10163,Home & Garden,631.65,4.1,919,This is a dummy description.
PROD_10164,Dummy Product 10164,Sports,742.85,3.3,1314,This is a dummy description.
PROD_10165,Dummy Product 10165,Electronics,1210.46,4.5,3181,This is a dummy description.
PROD_10166,Dummy Product 10166,Sports,678.88,4.3,2407,This is a dummy description.
PROD_10167,Dummy Product 10167,Sports,982.52,4.7,993,This is a dummy description.
PROD_10168,Dummy Product 10168,Home & Garden,1417.86,1.6,2972,This is a dummy description.
PROD_10169,Dummy Product 10169,Home & Garden,1030.24,1.1,3051,This is a dummy description.
PROD_10170,Dummy Product 10170,Sports,798.12,3.7,1251,This is a dummy description.
PROD_10171,Dummy Product 10171,Sports,259.89,1.7,4082,This is a dummy description.
PROD_10172,Dummy Product 10172,Toys,492.87,1.0,3347,This is a dummy description.
PROD_10173,Dummy Product 10173,Toys,875.29,3.1,3915,This is a dummy description.
PROD_10174,Dummy Product 10174,Fashion,913.91,2.3,884,This is a dummy description.
PROD_10175,Dummy Product 10175,Home & Garden,1124.63,4.0,3250,This is a dummy description.
PROD_10176,Dummy Product 10176,Home & Garden,711.34,3.8,3190,This is a dummy description.
PROD_10177,Dummy Product 10177,Home & Garden,962.38,2.9,3032,This is a dummy description.
PROD_10178,Dummy Product 10178,Fashion,655.31,4.7,580,This is a dummy description.
PROD_10179,Dummy Product 10179,Home & Garden,1214.79,4.3,1021,This is a dummy description.
PROD_10180,Dummy Product 10180,Fashion,300.98,4.0,91,This is a dummy description.
PROD_10181,Dummy Product 10181,Sports,724.27,1.5,4821,This is a dummy description.
PROD_10182,Dummy Product 10182,Electronics,1130.64,3.4,551,This is a dummy description.
PROD_10183,Dummy Product 10183,Toys,1247.17,3.5,4054,This is a dummy description.
PROD_10184,Dummy Product 10184,Toys,727.62,1.2,3529,This is a dummy description.
PROD_10185,Dummy Product 10185,Toys,887.72,2.1,2656,This is a dummy description.
PROD_10186,Dummy Product 10186,Toys,976.43,1.2,2039,This is a dummy description.
PROD_10187,Dummy Product 10187,Sports,406.41,1.4,4758,This is a dummy description.
PROD_10188,Dummy Product 10188,Sports,421.14,4.4,3867,This is a dummy description.
PROD_10189,Dummy Product 10189,Toys,675.66,1.2,896,This is a dummy description.
PROD_10190,Dummy Product 10190,Toys,524.93,4.4,166,This is a dummy description.
PROD_10191,Dummy Product 10191,Electronics,92.57,3.7,2342,This is a dummy description.
PROD_10192,Dummy Product 10192,Home & Garden,1418.73,4.4,3584,This is a dummy description.
PROD_10193,Dummy Product 10193,Sports,1032.64,3.9,4053,This is a dummy description.
PROD_10194,Dummy Product 10194,Fashion,1244.69,4.6,257,This is a dummy description.
PROD_10195,Dummy Product 10195,Fashion,395.01,1.5,1389,This is a dummy description.
PROD_10196,Dummy Product 10196,Fashion,753.51,4.6,1406,This is a dummy description.
PROD_10197,Dummy Product 10197,Home & Garden,626.53,5.0,3443,This is a dummy description.
PROD_10198,Dummy Product 10198,Electronics,1393.52,4.5,2819,This is a dummy description.
PROD_10199,Dummy Product 10199,Sports,1064.56,2.0,2618,This is a dummy description.
PROD_10200,Dummy Product 10200,Home & Garden,1158.96,2.7,1136,This is a dummy description.
PROD_10201,Dummy Product 10201,Sports,647.32,2.2,4345,This is a dummy description.
PROD_10202,Dummy Product 10202,Sports,1279.06,2.6,1690,This is a dummy description.
PROD_10203,Dummy Product 10203,Home & Garden,241.52,3.4,1058,This is a dummy description.
PROD_10204,Dummy Product 10204,Fashion,291.36,4.5,4988,This is a dummy description.
PROD_10205,Dummy Product 10205,Electronics,1154.84,2.8,2025,This is a dummy description.
PROD_10206,Dummy Product 10206,Electronics,537.9,2.0,538,This is a dummy description.
PROD_10207,Dummy Product 10207,Toys,506.96,3.3,118,This is a dummy description.
PROD_10208,Dummy Product 10208,Toys,1234.14,1.7,2886,This is a dummy description.
PROD_10209,Dummy Product 10209,Fashion,798.36,5.0,725,This is a dummy description.
PROD_10210,Dummy Product 10210,Electronics,258.32,2.2,987,This is a dummy description.
PROD_10211,Dummy Product 10211,Home & Garden,504.35,3.2,3299,This is a dummy description.
PROD_10212,Dummy Product 10212,Sports,370.37,2.8,1195,This is a dummy description.
PROD_10213,Dummy Product 10213,Electronics,1218.5,4.4,1951,This is a dummy description.
PROD_10214,Dummy Product 10214,Fashion,1058.74,4.6,3037,This is a dummy description.
PROD_10215,Dummy Product 10215,Fashion,944.66,1.0,2710,This is a dummy description.
PROD_10216,Dummy Product 10216,Toys,767.74,2.6,518,This is a dummy description.
PROD_10217,Dummy Product 10217,Home & Garden,264.48,3.6,404,This is a dummy description.
PROD_10218,Dummy Product 10218,Sports,386.03,2.6,3581,This is a dummy description.
PROD_10219,Dummy Product 10219,Sports,1441.6,1.0,1741,This is a dummy description.
PROD_10220,Dummy Product 10220,Fashion,1061.56,4.2,3882,This is a dummy description.
PROD_10221,Dummy Product 10221,Fashion,939.38,1.5,586,This is a dummy description.
PROD_10222,Dummy Product 10222,Fashion,801.15,2.5,3258,This is a dummy description.
PROD_10223,Dummy Product 10223,Electronics,368.99,1.1,1609,This is a dummy description.
PROD_10224,Dummy Product 10224,Fashion,637.62,4.9,2683,This is a dummy description.
PROD_10225,Dummy Product 10225,Toys,710.86,3.8,213,This is a dummy description.
PROD_10226,Dummy Product 10226,Toys,778.1,1.7,821,This is a dummy description.
PROD_10227,Dummy Product 10227,Sports,692.19,1.7,145,This is a dummy description.
PROD_10228,Dummy Product 10228,Electronics,905.11,1.2,808,This is a dummy description.
PROD_10229,Dummy Product 10229,Sports,675.57,1.3,2520,This is a dummy description.
PROD_10230,Dummy Product 10230,Sports,799.5,1.9,4541,This is a dummy description.
PROD_10231,Dummy Product 10231,Electronics,836.36,2.3,1607,This is a dummy description.
PROD_10232,Dummy Product 10232,Fashion,570.4,2.7,4036,This is a dummy description.
PROD_10233,Dummy Product 10233,Sports,297.37,1.7,3580,This is a dummy description.
PROD_10234,Dummy Product 10234,Sports,555.44,4.1,4483,This is a dummy description.
PROD_10235,Dummy Product 10235,Toys,279.0,1.5,2654,This is a dummy description.
PROD_10236,Dummy Product 10236,Home & Garden,974.9,1.8,2638,This is a dummy description.
PROD_10237,Dummy Product 10237,Fashion,72.4,2.6,1579,This is a dummy description.
PROD_10238,Dummy Product 10238,Fashion,24.2,3.5,4267,This is a dummy description.
PROD_10239,Dummy Product 10239,Fashion,895.24,2.7,191,This is a dummy description.
PROD_10240,Dummy Product 10240,Toys,256.85,4.2,2926,This is a dummy description.
PROD_10241,Dummy Product 10241,Toys,56.65,2.0,2467,This is a dummy description.
PROD_10242,Dummy Product 10242,Sports,1498.44,3.7,1981,This is a dummy description.
PROD_10243,Dummy Product 10243,Toys,155.85,1.4,2637,This is a dummy description.
PROD_10244,Dummy Product 10244,Fashion,1223.74,4.1,2814,This is a dummy description.
PROD_10245,Dummy Product 10245,Home & Garden,482.71,1.4,2249,This is a dummy description.
PROD_10246,Dummy Product 10246,Electronics,11.84,1.5,1374,This is a dummy description.
PROD_10247,Dummy Product 10247,Fashion,412.19,3.6,1348,This is a dummy description.
PROD_10248,Dummy Product 10248,Sports,254.74,3.3,2846,This is a dummy description.
PROD_10249,Dummy Product 10249,Home & Garden,1331.19,4.8,3197,This is a dummy description.
PROD_10250,Dummy Product 10250,Toys,1487.17,4.9,1794,This is a dummy description.
PROD_10251,Dummy Product 10251,Toys,942.91,2.7,799,This is a dummy description.
PROD_10252,Dummy Product 10252,Fashion,1111.56,1.4,2884,This is a dummy description.
PROD_10253,Dummy Product 10253,Home & Garden,91.56,1.3,3788,This is a dummy description.
PROD_10254,Dummy Product 10254,Toys,757.9,4.2,301,This is a dummy description.
PROD_10255,Dummy Product 10255,Fashion,364.7,2.7,2751,This is a dummy description.
PROD_10256,Dummy Product 10256,Fashion,386.25,3.5,2084,This is a dummy description.
PROD_10257,Dummy Product 10257,Home & Garden,856.12,3.1,2653,This is a dummy description.
PROD_10258,Dummy Product 10258,Toys,759.07,1.5,1349,This is a dummy description.
PROD_10259,Dummy Product 10259,Fashion,865.57,1.9,4711,This is a dummy description.
PROD_10260,Dummy Product 10260,Fashion,1040.34,4.9,802,This is a dummy description.
PROD_10261,Dummy Product 10261,Toys,627.28,3.8,1513,This is a dummy description.
PROD_10262,Dummy Product 10262,Electronics,1499.31,1.9,541,This is a dummy description.
PROD_10263,Dummy Product 10263,Toys,948.67,3.8,85,This is a dummy description.
PROD_10264,Dummy Product 10264,Electronics,864.27,3.3,1985,This is a dummy description.
PROD_10265,Dummy Product 10265,Fashion,1059.61,1.3,4851,This is a dummy description.
PROD_10266,Dummy Product 10266,Electronics,566.35,4.4,1943,This is a dummy description.
PROD_10267,Dummy Product 10267,Toys,874.9,1.3,300,This is a dummy description.
PROD_10268,Dummy Product 10268,Toys,1274.27,4.6,2611,This is a dummy description.
PROD_10269,Dummy Product 10269,Sports,531.74,2.9,262,This is a dummy description.
PROD_10270,Dummy Product 10270,Fashion,1409.99,1.6,1626,This is a dummy description.
PROD_10271,Dummy Product 10271,Home & Garden,386.18,1.8,1892,This is a dummy description.
PROD_10272,Dummy Product 10272,Toys,841.72,2.7,1846,This is a dummy description.
PROD_10273,Dummy Product 10273,Sports,980.16,3.8,4650,This is a dummy description.
PROD_10274,Dummy Product 10274,Home & Garden,147.69,2.4,4031,This is a dummy description.
PROD_10275,Dummy Product 10275,Toys,729.47,4.1,4226,This is a dummy description.
PROD_10276,Dummy Product 10276,Sports,720.89,3.2,4291,This is a dummy description.
PROD_10277,Dummy Product 10277,Home & Garden,302.89,4.2,1671,This is a dummy description.
PROD_10278,Dummy Product 10278,Toys,285.07,3.0,2324,This is a dummy description.
PROD_10279,Dummy Product 10279,Home & Garden,589.74,1.7,2651,This is a dummy description.
PROD_10280,Dummy Product 10280,Electronics,1283.24,1.0,259,This is a dummy description.
PROD_10281,Dummy Product 10281,Sports,48.6,4.9,1930,This is a dummy description.
PROD_10282,Dummy Product 10282,Home & Garden,1466.03,2.6,2453,This is a dummy description.
PROD_10283,Dummy Product 10283,Home & Garden,363.69,2.5,2521,This is a dummy description.
PROD_10284,Dummy Product 10284,Home & Garden,1159.66,2.4,4054,This is a dummy description.
PROD_10285,Dummy Product 10285,Sports,383.59,1.8,3900,This is a dummy description.
PROD_10286,Dummy Product 10286,Fashion,1083.7,1.3,2790,This is a dummy description.
PROD_10287,Dummy Product 10287,Fashion,957.15,1.6,479,This is a dummy description.
PROD_10288,Dummy Product 10288,Home & Garden,493.2,3.0,4497,This is a dummy description.
PROD_10289,Dummy Product 10289,Toys,1372.78,1.2,1472,This is a dummy description.
PROD_10290,Dummy Product 10290,Toys,125.99,5.0,2944,This is a dummy description.
PROD_10291,Dummy Product 10291,Home & Garden,234.5,2.7,2993,This is a dummy description.
PROD_10292,Dummy Product 10292,Toys,776.57,2.4,4248,This is a dummy description.
PROD_10293,Dummy Product 10293,Home & Garden,589.39,2.3,1595,This is a dummy description.
PROD_10294,Dummy Product 10294,Electronics,962.98,3.9,4176,This is a dummy description.
PROD_10295,Dummy Product 10295,Home & Garden,761.76,2.5,1116,This is a dummy description.
PROD_10296,Dummy Product 10296,Fashion,530.13,3.1,1475,This is a dummy description.
PROD_10297,Dummy Product 10297,Home & Garden,374.69,4.8,4655,This is a dummy description.
PROD_10298,Dummy Product 10298,Fashion,14.46,3.9,752,This is a dummy description.
PROD_10299,Dummy Product 10299,Electronics,1444.83,4.3,3428,This is a dummy description.
PROD_10300,Dummy Product 10300,Toys,1093.63,2.6,2628,This is a dummy description.
PROD_10301,Dummy Product 10301,Electronics,293.17,1.5,4965,This is a dummy description.
PROD_10302,Dummy Product 10302,Home & Garden,1110.63,3.7,4271,This is a dummy description.
PROD_10303,Dummy Product 10303,Toys,1181.51,2.8,3825,This is a dummy description.
PROD_10304,Dummy Product 10304,Fashion,176.39,3.5,2708,This is a dummy description.
PROD_10305,Dummy Product 10305,Toys,1324.51,2.7,3179,This is a dummy description.
PROD_10306,Dummy Product 10306,Electronics,1079.29,4.5,2270,This is a dummy description.
PROD_10307,Dummy Product 10307,Home & Garden,170.97,2.1,1507,This is a dummy description.
PROD_10308,Dummy Product 10308,Toys,1041.07,1.6,1308,This is a dummy description.
PROD_10309,Dummy Product 10309,Fashion,1058.48,2.2,4852,This is a dummy description.
PROD_10310,Dummy Product 10310,Fashion,798.05,1.1,854,This is a dummy description.
PROD_10311,Dummy Product 10311,Home & Garden,966.69,3.2,597,This is a dummy description.
PROD_10312,Dummy Product 10312,Fashion,1415.13,2.8,1105,This is a dummy description.
PROD_10313,Dummy Product 10313,Sports,613.19,1.7,3540,This is a dummy description.
PROD_10314,Dummy Product 10314,Electronics,1150.41,1.3,2899,This is a dummy description.
PROD_10315,Dummy Product 10315,Toys,946.98,1.3,3634,This is a dummy description.
PROD_10316,Dummy Product 10316,Toys,480.71,3.3,3663,This is a dummy description.
PROD_10317,Dummy Product 10317,Sports,1496.39,2.7,4160,This is a dummy description.
PROD_10318,Dummy Product 10318,Sports,1414.29,4.5,2737,This is a dummy description.
PROD_10319,Dummy Product 10319,Home & Garden,114.8,1.5,4605,This is a dummy description.
PROD_10320,Dummy Product 10320,Toys,95.49,2.4,2287,This is a dummy description.
PROD_10321,Dummy Product 10321,Sports,707.29,4.9,2306,This is a dummy description.
PROD_10322,Dummy Product 10322,Sports,330.33,2.6,1747,This is a dummy description.
PROD_10323,Dummy Product 10323,Sports,1435.05,4.4,2291,This is a dummy description.
PROD_10324,Dummy Product 10324,Toys,1488.19,2.6,3882,This is a dummy description.
PROD_10325,Dummy Product 10325,Sports,802.21,2.4,1089,This is a dummy description.
PROD_10326,Dummy Product 10326,Fashion,573.42,4.2,1267,This is a dummy description.
PROD_10327,Dummy Product 10327,Toys,1134.95,4.8,3433,This is a dummy description.
PROD_10328,Dummy Product 10328,Toys,1123.19,4.2,3044,This is a dummy description.
PROD_10329,Dummy Product 10329,Home & Garden,1214.42,2.4,4522,This is a dummy description.
PROD_10330,Dummy Product 10330,Sports,1434.75,4.7,4018,This is a dummy description.
PROD_10331,Dummy Product 10331,Electronics,1360.91,4.7,2807,This is a dummy description.
PROD_10332,Dummy Product 10332,Sports,1319.39,4.3,3019,This is a dummy description.
PROD_10333,Dummy Product 10333,Electronics,501.59,4.2,2327,This is a dummy description.
PROD_10334,Dummy Product 10334,Sports,1208.91,1.0,1535,This is a dummy description.
PROD_10335,Dummy Product 10335,Fashion,726.45,4.9,596,This is a dummy description.
PROD_10336,Dummy Product 10336,Toys,492.4,1.7,2341,This is a dummy description.
PROD_10337,Dummy Product 10337,Home & Garden,801.22,4.6,2764,This is a dummy description.
PROD_10338,Dummy Product 10338,Electronics,1134.25,3.4,239,This is a dummy description.
PROD_10339,Dummy Product 10339,Fashion,1424.56,5.0,2923,This is a dummy description.
PROD_10340,Dummy Product 10340,Electronics,48.15,1.5,2221,This is a dummy description.
PROD_10341,Dummy Product 10341,Fashion,77.83,2.5,1901,This is a dummy description.
PROD_10342,Dummy Product 10342,Sports,1477.43,2.0,2471,This is a dummy description.
PROD_10343,Dummy Product 10343,Home & Garden,199.61,3.0,3968,This is a dummy description.
PROD_10344,Dummy Product 10344,Sports,1391.41,4.3,3180,This is a dummy description.
PROD_10345,Dummy Product 10345,Electronics,329.59,3.0,2131,This is a dummy description.
PROD_10346,Dummy Product 10346,Home & Garden,157.78,4.8,1892,This is a dummy description.
PROD_10347,Dummy Product 10347,Fashion,690.95,4.5,2393,This is a dummy description.
PROD_10348,Dummy Product 10348,Fashion,223.61,2.3,2537,This is a dummy description.
PROD_10349,Dummy Product 10349,Fashion,395.79,3.0,4201,This is a dummy description.
