user_id,product_id,action,rating,timestamp
2832,B07PLHTTB4,view,,2024-03-22
520,B0BF563HB4,purchase,3.6,2024-03-02
623,B099PR2GQJ,view,,2024-02-05
1000,B09QGZM8QB,click,,2024-02-07
4445,B08S74GTBT,add_to_cart,,2024-05-20
138,B08YD264ZS,click,,2024-03-28
3591,B0BDYVC5TD,add_to_cart,,2024-02-08
2951,B08L879JSN,click,,2024-02-17
2120,B0BBN56J5H,view,,2024-03-21
941,B07NKNBTT3,click,,2024-05-10
3405,B08Y1TFSP6,add_to_cart,,2024-01-20
2031,B0BP7XLX48,click,,2024-01-05
1773,B0088TKTY2,purchase,3.9,2024-04-13
3158,B09MB3DKG1,view,,2024-03-25
1730,B08BQ947H3,view,,2024-05-24
2899,B087FXHB6J,view,,2024-04-03
3035,B00P93X2H6,view,,2024-02-05
1844,B00AXHBBXU,add_to_cart,,2024-01-14
375,B093ZNQZ2Y,view,,2024-05-03
1148,B0B8ZM9RVV,purchase,4.8,2024-02-14
676,B08MCD9JFY,click,,2024-02-21
1474,B00N3XLDW0,view,,2024-03-27
3959,B005LJQMCK,add_to_cart,,2024-06-01
855,B09X76VL5L,view,,2024-06-27
4077,B01M265AAK,view,,2024-04-01
2669,B08LT9BMPP,view,,2024-04-17
3291,B00A7PLVU6,view,,2024-03-19
4654,B09LH32678,click,,2024-04-15
2062,B094YFFSMY,purchase,3.2,2024-02-07
2982,B09Y5MP7C4,purchase,3.6,2024-02-13
957,B08MXJYB2V,purchase,4.0,2024-05-01
1569,B09ZQK9X8G,view,,2024-06-26
1998,B09LHZSMRR,view,,2024-03-11
4190,B09NJN8L25,click,,2024-05-14
3654,B081FG1QYX,purchase,3.7,2024-01-26
2470,B09NNGHG22,view,,2024-01-17
2937,B09VGKFM7Y,click,,2024-05-14
321,B096TWZRJC,view,,2024-03-03
769,B07GXHC691,purchase,4.6,2024-06-13
2440,B08MTCKDYN,view,,2024-03-12
4144,B0141EZMAI,view,,2024-02-24
3748,B0B5V47VK4,view,,2024-04-29
4406,B00YQLG7GK,view,,2024-03-18
1611,B0758F7KK7,view,,2024-02-02
4590,B0162LYSFS,add_to_cart,,2024-06-08
1209,B0B86CDHL1,view,,2024-04-15
4632,B0085W2MUQ,add_to_cart,,2024-04-27
3699,B09ZPJT8B2,view,,2024-05-14
539,B08L5HMJVW,purchase,4.1,2024-04-06
3546,B07JNVF678,add_to_cart,,2024-01-07
3092,B07Q4NJQC5,view,,2024-02-11
387,B0B9959XF3,view,,2024-02-10
3983,B0BF54972T,purchase,4.3,2024-02-13
1940,B08WD18LJZ,click,,2024-05-02
1636,B00B3VFJY2,purchase,4.1,2024-06-09
1885,B082T6GVLJ,purchase,4.4,2024-04-16
2199,B08QSC1XY8,view,,2024-01-19
1752,B00GHL8VP2,view,,2024-06-15
4472,B08P9RYPLR,view,,2024-02-17
4420,B07JH1CBGW,add_to_cart,,2024-05-14
1885,B08TR61BVK,view,,2024-04-13
2193,B083RCTXLL,view,,2024-06-16
1624,B07WDKLDRX,view,,2024-05-19
4157,B0B2DJDCPX,view,,2024-02-27
847,B07222HQKP,view,,2024-02-09
3704,B071113J7M,view,,2024-06-11
2928,B07JGCGNDG,click,,2024-01-20
994,B09ZDVL7L8,add_to_cart,,2024-03-15
2188,B095X38CJS,view,,2024-01-09
2221,B082LSVT4B,view,,2024-05-17
1981,B00LHZWD0C,view,,2024-01-06
3642,B00N1U9AJS,click,,2024-01-07
4456,B01L6MT7E0,add_to_cart,,2024-02-01
4748,B077Z65HSD,click,,2024-03-07
3279,B09NL4DCXK,view,,2024-05-10
223,B07WDKLRM4,view,,2024-01-05
1758,B07VTFN6HM,click,,2024-03-02
2792,B08XNL93PL,purchase,5.0,2024-02-25
3251,B08CDKQ8T6,view,,2024-02-28
4031,B07DWFX9YS,view,,2024-01-12
372,B07SBGFDX9,view,,2024-03-11
3732,B09MQ9PDHR,purchase,3.9,2024-03-09
4345,B097JVLW3L,view,,2024-01-12
4893,B07XCM6T4N,click,,2024-04-29
609,B0B54Y2SNX,view,,2024-03-03
1271,B08BCKN299,view,,2024-04-16
2305,B09X7DY7Q4,view,,2024-06-05
3052,B096MSW6CT,add_to_cart,,2024-06-28
1280,B08RZ5K9YH,add_to_cart,,2024-03-12
4150,B07JW9H4J1,view,,2024-02-01
3506,B0883LQJ6B,purchase,4.3,2024-05-14
844,B0836JGZ74,add_to_cart,,2024-04-26
1331,B0B14MR9L1,add_to_cart,,2024-02-25
1400,B00RFWNJMC,click,,2024-01-11
674,B0941392C8,purchase,3.5,2024-02-02
2467,B07VV37FT4,view,,2024-03-09
191,B0BMZ6SY89,view,,2024-06-11
1266,B0BDRVFDKP,click,,2024-05-02
4142,B098K3H92Z,purchase,4.0,2024-05-01
4981,B0BNV7JM5Y,purchase,3.3,2024-03-10
3992,B09H3BXWTK,click,,2024-04-20
586,B09W9V2PXG,click,,2024-06-18
329,B071Z8M4KX,purchase,4.4,2024-03-17
2362,B07966M8XH,click,,2024-03-05
2621,B09XB8GFBQ,view,,2024-01-01
4197,B00LY1FN1K,purchase,4.3,2024-02-10
1506,B08WRBG3XW,purchase,3.8,2024-06-09
4428,B08J4PL1Z3,view,,2024-06-23
3166,B097XJQZ8H,click,,2024-02-28
2581,B08CHZ3ZQ7,add_to_cart,,2024-04-03
2708,B0BMGB2TPR,purchase,4.0,2024-05-07
3792,B097RJ867P,view,,2024-03-05
20,B0BF57RN3K,add_to_cart,,2024-05-15
4905,B01GGKYKQM,add_to_cart,,2024-01-03
3527,B06XGWRKYT,view,,2024-01-18
1335,B0BHVPTM2C,view,,2024-01-12
2021,B078JT7LTD,click,,2024-05-25
4601,B082T6GXS5,view,,2024-05-26
4403,B07N2MGB3G,view,,2024-02-03
2280,B09MJ77786,view,,2024-03-17
1388,B0972BQ2RS,view,,2024-06-17
3359,B07TCN5VR9,view,,2024-04-15
3320,B07G147SZD,view,,2024-02-21
4817,B0187F2IOK,add_to_cart,,2024-03-08
4930,B075S9FVRY,view,,2024-02-20
3626,B0B8SRZ5SV,click,,2024-06-06
1567,B0B5RP43VN,click,,2024-06-24
4746,B07Q4NJQC5,click,,2024-03-09
565,B0B94JPY2N,view,,2024-02-21
880,B0971DWFDT,add_to_cart,,2024-06-07
2697,B08HV25BBQ,view,,2024-04-10
3825,B09W9V2PXG,view,,2024-06-08
4045,B085W8CFLH,view,,2024-02-29
1617,B07DZ986Q2,purchase,4.1,2024-05-02
282,B07Q4QV1DL,view,,2024-05-06
1851,B009DA69W6,view,,2024-02-12
1337,B00GHL8VP2,add_to_cart,,2024-02-04
2663,B099Z83VRC,view,,2024-01-23
1680,B07YC8JHMB,view,,2024-03-28
2744,B07WFPMGQQ,click,,2024-04-22
1132,B0B61DSF17,purchase,4.3,2024-03-23
4649,B09127FZCK,click,,2024-05-05
4438,B00LZPQVMK,add_to_cart,,2024-03-14
2810,B09JN37WBX,click,,2024-01-26
4753,B00KRCBA6E,add_to_cart,,2024-06-28
1753,B06Y36JKC3,click,,2024-04-10
715,B09NKZXMWJ,view,,2024-02-23
4235,B07WFPMGQQ,view,,2024-01-27
2899,B07DJLFMPS,view,,2024-06-20
4480,B095RTJH1M,click,,2024-05-06
2880,B07Z1Z77ZZ,add_to_cart,,2024-01-28
4457,B0B25LQQPC,add_to_cart,,2024-05-30
1398,B095RTJH1M,click,,2024-03-07
805,B06XFTHCNY,view,,2024-01-05
3543,B07NRTCDS5,add_to_cart,,2024-06-25
236,B09SDDQQKP,add_to_cart,,2024-04-17
4257,B09DDCQFMT,view,,2024-05-03
126,B09BW2GP18,view,,2024-02-25
2218,B09ZHCJDP1,view,,2024-06-24
400,B07YZG8PPY,click,,2024-01-27
2081,B0B3RRWSF6,view,,2024-01-15
2549,B09W5XR9RT,click,,2024-01-10
514,B00DJ5N9VK,click,,2024-05-29
4169,B0BQRJ3C47,add_to_cart,,2024-06-23
791,B08VGFX2B6,view,,2024-05-18
401,B07Z3K96FR,click,,2024-04-19
4422,B0BR4F878Q,click,,2024-05-01
14,B09BW334ML,click,,2024-04-13
1916,B07TMCXRFV,add_to_cart,,2024-03-18
2004,B095JQVC7N,click,,2024-03-12
4540,B01F7B2JCI,purchase,4.3,2024-05-18
1927,B08VJFYH6N,view,,2024-06-14
2443,B0BHYLCL19,view,,2024-04-29
1035,B078WB1VWJ,purchase,4.3,2024-05-02
711,B006LW0WDQ,view,,2024-05-10
4642,B09X7DY7Q4,view,,2024-06-15
3944,B0B3CQBRB4,purchase,3.9,2024-02-17
2381,B01GZSQJPA,view,,2024-02-25
51,B07NTKGW45,view,,2024-05-03
2013,B07TMCXRFV,purchase,5.0,2024-02-09
324,B07WDK3ZS2,add_to_cart,,2024-03-05
2511,B07XLML2YS,view,,2024-02-22
2511,B08HDJ86NZ,click,,2024-06-07
2259,B07VV37FT4,view,,2024-03-07
1965,B0123P3PWE,view,,2024-05-06
2403,B088WCFPQF,purchase,4.6,2024-05-02
3821,B097R2V1W8,view,,2024-04-17
677,B09YV575RK,view,,2024-05-26
3277,B009LJ2BXA,view,,2024-06-09
4898,B07Q4NJQC5,view,,2024-01-29
4092,B09Z28BQZT,view,,2024-02-27
1013,B0B3JSWG81,view,,2024-03-12
3052,B09MJ77786,click,,2024-01-28
468,B08HD7JQHX,view,,2024-05-06
4130,B09HCH3JZG,view,,2024-04-12
306,B08TT63N58,click,,2024-06-14
3280,B0765B3TH7,view,,2024-02-13
1452,B01GGKZ4NU,view,,2024-01-08
4131,B087JWLZ2K,view,,2024-06-04
2059,B08LVVTGZK,click,,2024-04-06
4418,B0BP18W8TM,view,,2024-03-29
4269,B09NNJ9WYM,purchase,3.4,2024-02-10
834,B09FZ89DK6,add_to_cart,,2024-01-23
928,B08FD2VSD9,add_to_cart,,2024-06-28
474,B07JQKQ91F,view,,2024-02-10
4532,B0BDRVFDKP,view,,2024-05-25
2995,B085194JFL,view,,2024-01-31
1994,B07HK53XM4,click,,2024-02-21
4074,B09C6H53KH,click,,2024-03-17
4629,B012ELCYUG,click,,2024-01-03
377,B09YLFHFDW,view,,2024-05-18
980,B08HLC7Z3G,click,,2024-01-14
4988,B099Z83VRC,click,,2024-05-30
3413,B0B5LVS732,view,,2024-01-10
294,B00GG59HU2,add_to_cart,,2024-02-27
4242,B0117H7GZ6,view,,2024-01-09
4851,B09NNHFSSF,view,,2024-03-13
2541,B0BQ3K23Y1,click,,2024-06-23
1323,B07JZSG42Y,view,,2024-03-17
4958,B08MXJYB2V,view,,2024-01-13
20,B08WRWPM22,click,,2024-01-31
2146,B083342NKJ,view,,2024-04-29
4275,B002SZEOLG,view,,2024-02-27
3772,B01I1LDZGA,purchase,3.7,2024-02-16
2059,B07GQD4K6L,add_to_cart,,2024-06-25
1931,B084PJSSQ1,click,,2024-03-28
3813,B0BMGB2TPR,click,,2024-03-11
224,B00LP9RFSU,add_to_cart,,2024-03-19
3876,B082KVTRW8,view,,2024-04-22
4390,B09RFC46VP,click,,2024-01-22
3681,B0789LZTCJ,view,,2024-02-28
325,B09CKSYBLR,view,,2024-06-02
1179,B008QS9J6Y,view,,2024-02-19
45,B078JDNZJ8,purchase,4.4,2024-04-07
214,B07GNC2592,click,,2024-06-24
1579,B07GQD4K6L,add_to_cart,,2024-03-07
1917,B09JSW16QD,view,,2024-04-08
1955,B09VPH38JS,view,,2024-06-24
133,B08CT62BM1,click,,2024-04-24
429,B0B1YZ9CB8,add_to_cart,,2024-01-28
2613,B09PTT8DZF,click,,2024-02-20
3268,B08VGFX2B6,add_to_cart,,2024-06-06
1156,B01LY9W8AF,add_to_cart,,2024-02-19
1276,B01LYU3BZF,view,,2024-06-15
93,B07G3YNLJB,view,,2024-01-28
3368,B00GHL8VP2,view,,2024-05-04
3397,B0B2PQL5N3,view,,2024-05-06
4924,B08LKS3LSP,purchase,3.8,2024-05-25
4211,B008P7IF02,purchase,3.3,2024-04-25
729,B0B8SRZ5SV,add_to_cart,,2024-02-25
1595,B002PD61Y4,purchase,3.2,2024-06-03
744,B09V17S2BG,purchase,3.9,2024-06-22
2786,B00NH13Q8W,add_to_cart,,2024-04-10
3850,B0B4F4QZ1H,purchase,3.6,2024-06-28
2078,B0BK1K598K,click,,2024-03-17
3989,B084MZXJN6,view,,2024-02-17
1051,B0BM9H2NY9,view,,2024-03-05
4020,B075K76YW1,purchase,4.2,2024-04-28
156,B08VGFX2B6,view,,2024-02-21
4914,B08J7VCT12,add_to_cart,,2024-06-12
2642,B088GXTJM3,purchase,4.3,2024-01-04
4042,B07Q4QV1DL,add_to_cart,,2024-01-14
795,B0BNQMF152,view,,2024-01-24
3376,B08DCVRW98,add_to_cart,,2024-04-17
450,B00HVXS7WC,view,,2024-06-11
1421,B01DEWVZ2C,add_to_cart,,2024-02-28
4402,B0883LQJ6B,click,,2024-04-13
273,B09MJ77786,click,,2024-03-11
929,B08498H13H,click,,2024-03-01
1763,B07RD611Z8,view,,2024-03-04
772,B00NH11KIK,purchase,4.9,2024-03-01
2358,B01N4EV2TL,click,,2024-06-20
774,B08HDJ86NZ,view,,2024-03-06
921,B07WHQBZLS,add_to_cart,,2024-04-29
4045,B0085IATT6,view,,2024-02-08
1013,B09MFR93KS,view,,2024-04-21
1287,B09VL9KFDB,click,,2024-04-05
3251,B07JW1Y6XV,view,,2024-05-09
1873,B01MUAUOCX,add_to_cart,,2024-03-18
4003,B084PJSSQ1,add_to_cart,,2024-02-17
1327,B017PDR9N0,click,,2024-03-06
2483,B09J2MM5C6,view,,2024-04-06
275,B004IO5BMQ,view,,2024-01-26
3102,B08D9NDZ1Y,view,,2024-01-22
3221,B01N6LU1VF,view,,2024-01-25
2463,B0B2C5MJN6,purchase,3.7,2024-01-11
2410,B0188KPKB2,view,,2024-05-18
4315,B07KSMBL2H,click,,2024-05-28
3500,B0B8CB7MHW,purchase,4.5,2024-04-09
1948,B082FTPRSK,view,,2024-01-05
2669,B00BN5SNF0,view,,2024-05-13
419,B09NNZ1GF7,add_to_cart,,2024-03-17
625,B09V12K8NT,view,,2024-01-17
3844,B08W56G1K9,click,,2024-05-11
1224,B09DL9978Y,view,,2024-05-08
3385,B08CGW4GYR,view,,2024-05-18
1403,B09Y14JLP3,purchase,4.5,2024-05-13
2236,B09LJ116B5,add_to_cart,,2024-05-11
2120,B01C8P29N0,add_to_cart,,2024-02-07
2834,B092BJMT8Q,click,,2024-05-16
3284,B09TMZ1MF8,click,,2024-05-10
4893,B0789LZTCJ,click,,2024-04-14
3846,B07QZ3CZ48,view,,2024-06-26
4290,B0116MIKKC,view,,2024-06-09
2834,B09NVPJ3P4,view,,2024-02-03
2024,B012ELCYUG,add_to_cart,,2024-04-25
1879,B082T6GVLJ,view,,2024-05-31
3380,B01NBX5RSB,purchase,4.5,2024-02-08
472,B09X5C9VLK,purchase,3.4,2024-02-10
407,B07SRM58TP,click,,2024-01-20
619,B09XJ5LD6L,purchase,4.0,2024-01-03
884,B07SLMR1K6,click,,2024-01-03
2185,B08S7V8YTN,view,,2024-02-08
3254,B017PDR9N0,view,,2024-02-02
4346,B07FXLC2G2,view,,2024-03-27
4030,B0085IATT6,view,,2024-02-03
4689,B08MC57J31,view,,2024-04-04
1641,B07RCGTZ4M,view,,2024-03-17
2616,B09ZHCJDP1,click,,2024-05-05
2346,B08MXJYB2V,view,,2024-02-24
507,B08XXF5V6G,view,,2024-02-08
4837,B01IOZUHRS,add_to_cart,,2024-05-14
454,B07LG96SDB,add_to_cart,,2024-04-04
4445,B099SD8PRP,view,,2024-01-25
1203,B09RWZRCP1,click,,2024-02-05
615,B07PR1CL3S,view,,2024-02-05
588,B0BCVJ3PVP,view,,2024-02-05
4425,B09LV13JFB,view,,2024-02-28
305,B09Q3M3WLJ,view,,2024-03-12
1208,B07TCN5VR9,purchase,4.3,2024-03-18
4957,B0B3TBY2YX,add_to_cart,,2024-06-15
220,B08LPJZSSW,view,,2024-03-09
1086,B0B8ZKWGKD,click,,2024-01-21
4620,B01IBRHE3E,click,,2024-06-13
1860,B0BBFJLP21,view,,2024-03-27
4175,B0188KPKB2,view,,2024-02-20
2867,B09ZPL5VYM,click,,2024-03-31
1483,B08DDRGWTJ,add_to_cart,,2024-04-15
712,B0BN2576GQ,view,,2024-01-05
4866,B00NH12R1O,view,,2024-04-17
4069,B09XB1R2F3,purchase,3.7,2024-03-27
622,B09ZHCJDP1,click,,2024-04-28
1063,B0B3RRWSF6,click,,2024-06-03
4617,B0BMFD94VD,click,,2024-02-22
1143,B08GM5S4CQ,view,,2024-03-29
905,B097C564GC,purchase,4.8,2024-03-29
484,B097C564GC,click,,2024-02-28
4708,B08R69VDHT,view,,2024-05-05
565,B08VFF6JQ8,click,,2024-01-19
1537,B083P71WKK,view,,2024-06-13
983,B01EJ5MM5M,click,,2024-03-09
303,B016MDK4F4,add_to_cart,,2024-02-15
1728,B09WMTJPG7,add_to_cart,,2024-04-16
4039,B09J2QCKKM,view,,2024-04-12
3248,B0974H97TJ,click,,2024-03-31
1049,B0B4KPCBSH,view,,2024-04-25
1286,B07DZ986Q2,view,,2024-02-08
4601,B0187F2IOK,add_to_cart,,2024-03-27
4133,B01DEWVZ2C,add_to_cart,,2024-01-27
1394,B081B1JL35,view,,2024-01-04
3421,B07YFWVRCM,click,,2024-04-14
2779,B08L5FM4JC,add_to_cart,,2024-03-04
3178,B07FJNNZCJ,view,,2024-05-07
804,B082T6GVG9,click,,2024-06-25
3472,B07W6VWZ8C,click,,2024-03-16
3140,B0B217Z5VK,view,,2024-02-21
1585,B08D9NDZ1Y,view,,2024-01-19
1499,B0B56YRBNT,view,,2024-04-11
3200,B077BTLQ67,click,,2024-02-07
810,B08HDJ86NZ,click,,2024-04-25
3836,B08LT9BMPP,view,,2024-06-06
94,B08SBH499M,add_to_cart,,2024-04-06
2001,B08DPLCM6T,add_to_cart,,2024-02-24
3589,B09T39K9YL,view,,2024-06-17
3914,B09LV13JFB,add_to_cart,,2024-05-11
525,B0B3TBY2YX,click,,2024-01-10
2081,B07P681N66,click,,2024-05-07
3614,B09W5XR9RT,view,,2024-05-06
3898,B09GFN8WZL,view,,2024-03-14
256,B07KRCW6LZ,click,,2024-03-12
626,B075JJ5NQC,view,,2024-06-21
4282,B09TT6BFDX,view,,2024-02-01
4549,B07VNFP3C2,view,,2024-01-25
1023,B006LW0WDQ,click,,2024-05-30
4420,B07GMFY9QM,view,,2024-06-04
2127,B09C635BMM,view,,2024-02-03
3352,B0B8ZWNR5T,view,,2024-06-12
4447,B008LN8KDM,purchase,3.9,2024-06-03
4751,B09NL4DCXK,view,,2024-05-12
4656,B09LV13JFB,click,,2024-02-23
1985,B0B467CCB9,view,,2024-01-18
2113,B0B7FJNSZR,view,,2024-02-07
1742,B07M69276N,view,,2024-02-25
1601,B07L8KNP5F,click,,2024-03-14
2587,B09V12K8NT,view,,2024-02-24
422,B0B3JSWG81,click,,2024-01-03
2218,B09163Q5CD,view,,2024-04-26
4156,B095JQVC7N,add_to_cart,,2024-02-14
3210,B08BCKN299,add_to_cart,,2024-01-19
428,B0187F2IOK,click,,2024-01-09
794,B07H8W9PB6,view,,2024-05-15
4768,B00AXHBBXU,view,,2024-04-28
3171,B09XBJ1CTN,add_to_cart,,2024-05-15
3534,B09QGZM8QB,view,,2024-06-13
4734,B0BF57RN3K,view,,2024-01-28
901,B07Z1YVP72,click,,2024-01-13
2064,B0B53NXFFR,click,,2024-01-25
1582,B09Y358DZQ,view,,2024-02-29
3329,B09ZTZ9N3Q,add_to_cart,,2024-03-02
1326,B099FDW2ZF,view,,2024-05-02
4424,B06XMZV7RH,click,,2024-03-12
2054,B09L8DT7D6,view,,2024-03-13
296,B09BCNQ9R2,add_to_cart,,2024-02-24
2943,B09JN37WBX,view,,2024-05-29
1392,B0B4HJNPV4,view,,2024-03-13
2514,B0819ZZK5K,view,,2024-03-14
2851,B08QSC1XY8,click,,2024-06-20
921,B0BMGB2TPR,view,,2024-03-31
3071,B0789LZTCJ,view,,2024-06-20
4700,B093QCY6YJ,view,,2024-01-06
559,B0759QMF85,view,,2024-01-24
2327,B07924P3C5,add_to_cart,,2024-06-20
850,B098R25TGC,add_to_cart,,2024-03-19
2460,B0BMVWKZ8G,click,,2024-06-05
4696,B08ZHYNTM1,view,,2024-02-25
4544,B078WB1VWJ,view,,2024-01-31
2882,B08WWKM5HQ,view,,2024-05-28
3327,B0BHYLCL19,view,,2024-04-26
977,B01L7C4IU2,view,,2024-04-07
4616,B0BMXMLSMM,click,,2024-06-14
4612,B086199CWG,add_to_cart,,2024-03-29
1748,B00DJ5N9VK,click,,2024-06-04
1343,B09FZ89DK6,purchase,4.8,2024-06-10
4209,B07MDRGHWQ,click,,2024-06-23
2299,B08R69VDHT,view,,2024-03-30
2350,B07J9KXQCC,click,,2024-06-14
4250,B01MUAUOCX,view,,2024-01-27
1428,B08C4Z69LN,view,,2024-03-14
3591,B09HV71RL1,view,,2024-04-03
2838,B08PFSZ7FH,view,,2024-01-13
250,B0141EZMAI,view,,2024-05-01
4219,B09GFPN6TP,purchase,4.2,2024-02-26
2819,B09P8M18QM,view,,2024-04-13
2544,B07YSJ7FF1,view,,2024-02-02
1238,B0B3XY5YT4,add_to_cart,,2024-01-29
510,B09JN37WBX,add_to_cart,,2024-03-12
95,B08CF3B7N1,click,,2024-02-07
688,B083RC4WFJ,add_to_cart,,2024-03-30
1450,B077Z65HSD,view,,2024-02-12
89,B08RZ5K9YH,purchase,4.9,2024-01-02
769,B09YV4RG4D,click,,2024-04-08
4149,B09J4YQYX3,view,,2024-06-08
543,B0B4KPCBSH,view,,2024-03-10
4159,B08W9BK4MD,click,,2024-01-07
1986,B098QXR9X2,add_to_cart,,2024-05-12
4283,B07KSMBL2H,view,,2024-01-07
4367,B098LCVYPW,add_to_cart,,2024-03-06
758,B07PLHTTB4,click,,2024-04-13
4508,B096NTB9XT,view,,2024-01-06
3544,B0BHYLCL19,click,,2024-03-25
3044,B0765B3TH7,click,,2024-03-13
1340,B09HV71RL1,view,,2024-03-21
4547,B08HVJCW95,view,,2024-04-13
2564,B07N8RQ6W7,add_to_cart,,2024-02-13
379,B07S9M8YTY,click,,2024-02-04
4668,B0BMGG6NKT,view,,2024-01-08
4955,B01HGCLUH6,add_to_cart,,2024-01-01
1592,B0814P4L98,add_to_cart,,2024-01-19
3954,B0B7L86YCB,view,,2024-05-01
2807,B08BG4M4N7,purchase,3.5,2024-04-11
4073,B07XLCFSSN,add_to_cart,,2024-06-08
2349,B07T9FV9YP,add_to_cart,,2024-03-10
305,B08G8H8DPL,click,,2024-06-10
2026,B07QCWY5XV,view,,2024-04-29
4523,B0B2PQL5N3,view,,2024-01-11
1916,B07DC4RZPY,view,,2024-01-30
616,B08FY4FG5X,view,,2024-03-11
4980,B08CYPB15D,view,,2024-02-08
975,B07CWNJLPC,add_to_cart,,2024-06-28
2878,B0B5CGTBKV,view,,2024-05-28
816,B07V5YF4ND,view,,2024-06-29
719,B015OW3M1W,view,,2024-06-09
2433,B07Z53L5QL,view,,2024-02-23
785,B07D8VBYB4,view,,2024-03-16
2924,B08HLC7Z3G,add_to_cart,,2024-05-22
2925,B01I1LDZGA,view,,2024-04-05
3336,B09LQH3SD9,view,,2024-02-07
1352,B07S9M8YTY,purchase,3.7,2024-04-17
4412,B08CFJBZRK,view,,2024-03-17
3269,B09LD3116F,view,,2024-02-23
3044,B0836JGZ74,purchase,3.3,2024-01-23
932,B07CD2BN46,view,,2024-01-21
3041,B08HLZ28QC,purchase,4.0,2024-01-05
4047,B07F366Z51,click,,2024-04-27
2132,B09SGGRKV8,add_to_cart,,2024-06-10
1693,B0978V2CP6,add_to_cart,,2024-02-20
2962,B08GTYFC37,add_to_cart,,2024-02-24
1500,B0B12K5BPM,view,,2024-03-23
1224,B09MB3DKG1,click,,2024-01-03
3598,B07V5YF4ND,add_to_cart,,2024-04-15
680,B07VQGVL68,click,,2024-03-08
362,B07R99NBVB,click,,2024-01-15
4756,B08N6P8G5K,click,,2024-03-24
3032,B0798PJPCL,purchase,4.2,2024-02-03
4274,B09TMZ1MF8,view,,2024-06-29
3732,B09NR6G588,view,,2024-05-30
1632,B09HK9JH4F,click,,2024-01-10
2512,B087JWLZ2K,click,,2024-03-27
2089,B07Z53L5QL,click,,2024-02-23
3641,B094QZLJQ6,click,,2024-05-23
1348,B09MT6XSFW,click,,2024-03-20
2388,B07Z1X6VFC,view,,2024-01-02
2038,B01D5H8LDM,view,,2024-04-10
3372,B07TXCY3YK,click,,2024-02-09
4078,B00NH11KIK,purchase,4.2,2024-01-10
1373,B01MUAUOCX,click,,2024-05-06
2263,B0B21XL94T,view,,2024-01-05
273,B09RMQYHLH,view,,2024-05-09
4963,B099SD8PRP,purchase,4.4,2024-04-23
3058,B096TWZRJC,add_to_cart,,2024-01-21
1726,B0B21XL94T,click,,2024-02-14
737,B07GNC2592,view,,2024-05-01
2959,B07GWTWFS2,view,,2024-03-29
2015,B08LW31NQ6,purchase,3.7,2024-02-05
4537,B08D64C9FN,click,,2024-05-20
3917,B00GHL8VP2,view,,2024-03-12
3248,B07V5YF4ND,add_to_cart,,2024-05-28
531,B01MF8MB65,add_to_cart,,2024-05-19
3512,B08QSC1XY8,click,,2024-03-14
1564,B084872DQY,view,,2024-05-10
2543,B00P93X0VO,view,,2024-01-24
3267,B08N1WL9XW,view,,2024-02-24
2678,B01LYU3BZF,view,,2024-03-25
2441,B08JQN8DGZ,view,,2024-04-10
3642,B09YLFHFDW,click,,2024-02-08
4513,B07RD611Z8,view,,2024-06-06
3613,B07YQ5SN4H,add_to_cart,,2024-01-02
2990,B09L8DSSFH,view,,2024-01-13
4946,B07QDSN9V6,click,,2024-05-15
1901,B0B5GJRTHB,view,,2024-02-25
4972,B08GTYFC37,click,,2024-01-02
2569,B01DEWVZ2C,view,,2024-03-02
553,B08CYPB15D,view,,2024-06-09
2039,B085194JFL,add_to_cart,,2024-03-05
4097,B00S2SEV7K,view,,2024-02-05
4634,B07NKNBTT3,view,,2024-04-18
2592,B08HDJ86NZ,view,,2024-04-29
3867,B0BHZCNC4P,view,,2024-05-10
1779,B0846D5CBP,view,,2024-04-27
3573,B084MZYBTV,view,,2024-02-16
4405,B07YWS9SP9,view,,2024-01-31
733,B07QHHCB27,view,,2024-02-08
3632,B07RZZ1QSW,purchase,4.1,2024-04-28
4007,B09WMTJPG7,view,,2024-06-09
1605,B0B244R4KB,click,,2024-04-02
2312,B0BLC2BYPX,click,,2024-03-09
2573,B00NH11PEY,view,,2024-06-18
2236,B09L8DSSFH,purchase,3.4,2024-02-10
4980,B07J2NGB69,click,,2024-06-17
3918,B09TP5KBN7,view,,2024-05-31
4461,B09NVPSCQT,view,,2024-01-29
2346,B00S9BSJC8,view,,2024-05-09
3365,B09ZPJT8B2,view,,2024-02-06
4759,B096TWZRJC,purchase,3.5,2024-03-07
4495,B08WKCTFF3,view,,2024-03-20
538,B09Y5MP7C4,view,,2024-06-27
3648,B09BN2NPBD,view,,2024-01-21
2190,B0BR4F878Q,purchase,4.6,2024-01-14
527,B083RCTXLL,click,,2024-02-04
4048,B0B1YVCJ2Y,click,,2024-05-08
2251,B08WRWPM22,click,,2024-03-14
1896,B09YHLPQYT,click,,2024-06-09
1866,B00J5DYCCA,add_to_cart,,2024-01-03
3384,B0B3RRWSF6,click,,2024-02-26
2183,B07VV37FT4,add_to_cart,,2024-02-28
1964,B09PNR6F8Q,add_to_cart,,2024-05-13
2067,B01N6IJG0F,click,,2024-03-14
3367,B09W5XR9RT,view,,2024-01-02
88,B099S26HWG,add_to_cart,,2024-01-15
3974,B07RD611Z8,click,,2024-02-28
3434,B0162K34H2,view,,2024-04-12
1791,B07GXHC691,purchase,4.5,2024-05-15
285,B08BQ947H3,click,,2024-01-22
